Document,Title,Book,Author,URL,Classification
JER-18-KNJ.txt,Jeremías 18,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/18,Religious
JER-19-ENG.txt,Jeremiah 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/19,Religious
JER-19-KNJ.txt,Jeremías 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/19,Religious
JER-2-ENG.txt,Jeremiah 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/2,Religious
JER-2-KNJ.txt,Jeremías 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/2,Religious
JER-20-ENG.txt,Jeremiah 20,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/20,Religious
JER-20-KNJ.txt,Jeremías 20,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/20,Religious
JER-21-ENG.txt,Jeremiah 21,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/21,Religious
JER-21-KNJ.txt,Jeremías 21,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/21,Religious
JER-22-ENG.txt,Jeremiah 22,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/22,Religious
JER-22-KNJ.txt,Jeremías 22,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/22,Religious
JER-23-ENG.txt,Jeremiah 23,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/23,Religious
JER-23-KNJ.txt,Jeremías 23,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/23,Religious
JER-24-ENG.txt,Jeremiah 24,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/24,Religious
JER-24-KNJ.txt,Jeremías 24,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/24,Religious
JER-25-ENG.txt,Jeremiah 25,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/25,Religious
JER-25-KNJ.txt,Jeremías 25,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/25,Religious
JER-26-ENG.txt,Jeremiah 26,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/26,Religious
JER-26-KNJ.txt,Jeremías 26,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/26,Religious
JER-27-ENG.txt,Jeremiah 27,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/27,Religious
JER-27-KNJ.txt,Jeremías 27,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/27,Religious
JER-28-ENG.txt,Jeremiah 28,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/28,Religious
JER-28-KNJ.txt,Jeremías 28,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/28,Religious
JER-29-ENG.txt,Jeremiah 29,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/29,Religious
JER-29-KNJ.txt,Jeremías 29,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/29,Religious
JER-3-ENG.txt,Jeremiah 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/3,Religious
JER-3-KNJ.txt,Jeremías 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/3,Religious
JER-30-ENG.txt,Jeremiah 30,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/30,Religious
JER-30-KNJ.txt,Jeremías 30,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/30,Religious
JER-31-ENG.txt,Jeremiah 31,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/31,Religious
JER-31-KNJ.txt,Jeremías 31,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/31,Religious
JER-32-ENG.txt,Jeremiah 32,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/32,Religious
JER-32-KNJ.txt,Jeremías 32,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/32,Religious
JER-33-ENG.txt,Jeremiah 33,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/33,Religious
JER-33-KNJ.txt,Jeremías 33,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/33,Religious
JER-34-ENG.txt,Jeremiah 34,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/34,Religious
JER-34-KNJ.txt,Jeremías 34,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/34,Religious
JER-35-ENG.txt,Jeremiah 35,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/35,Religious
JER-35-KNJ.txt,Jeremías 35,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/35,Religious
JER-36-ENG.txt,Jeremiah 36,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/36,Religious
JER-36-KNJ.txt,Jeremías 36,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/36,Religious
JER-37-ENG.txt,Jeremiah 37,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/37,Religious
JER-37-KNJ.txt,Jeremías 37,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/37,Religious
JER-38-ENG.txt,Jeremiah 38,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/38,Religious
JER-38-KNJ.txt,Jeremías 38,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/38,Religious
JER-39-ENG.txt,Jeremiah 39,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/39,Religious
JER-39-KNJ.txt,Jeremías 39,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/39,Religious
JER-4-ENG.txt,Jeremiah 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/4,Religious
JER-4-KNJ.txt,Jeremías 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/4,Religious
JER-40-ENG.txt,Jeremiah 40,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/40,Religious
JER-40-KNJ.txt,Jeremías 40,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/40,Religious
JER-41-ENG.txt,Jeremiah 41,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/41,Religious
JER-41-KNJ.txt,Jeremías 41,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/41,Religious
JER-42-ENG.txt,Jeremiah 42,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/42,Religious
JER-42-KNJ.txt,Jeremías 42,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/42,Religious
JER-43-ENG.txt,Jeremiah 43,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/43,Religious
JER-43-KNJ.txt,Jeremías 43,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/43,Religious
JER-44-ENG.txt,Jeremiah 44,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/44,Religious
JER-44-KNJ.txt,Jeremías 44,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/44,Religious
JER-45-ENG.txt,Jeremiah 45,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/45,Religious
JER-45-KNJ.txt,Jeremías 45,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/45,Religious
JER-46-ENG.txt,Jeremiah 46,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/46,Religious
JER-46-KNJ.txt,Jeremías 46,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/46,Religious
JER-47-ENG.txt,Jeremiah 47,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/47,Religious
JER-47-KNJ.txt,Jeremías 47,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/47,Religious
JER-48-ENG.txt,Jeremiah 48,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/48,Religious
JER-48-KNJ.txt,Jeremías 48,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/48,Religious
JER-49-ENG.txt,Jeremiah 49,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/49,Religious
JER-49-KNJ.txt,Jeremías 49,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/49,Religious
JER-5-ENG.txt,Jeremiah 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/5,Religious
JER-5-KNJ.txt,Jeremías 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/5,Religious
JER-50-ENG.txt,Jeremiah 50,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/50,Religious
JER-50-KNJ.txt,Jeremías 50,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/50,Religious
JER-51-ENG.txt,Jeremiah 51,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/51,Religious
JER-51-KNJ.txt,Jeremías 51,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/51,Religious
JER-52-ENG.txt,Jeremiah 52,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/52,Religious
JER-52-KNJ.txt,Jeremías 52,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/52,Religious
JER-6-ENG.txt,Jeremiah 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/6,Religious
JER-6-KNJ.txt,Jeremías 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/6,Religious
JER-7-ENG.txt,Jeremiah 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/7,Religious
JER-7-KNJ.txt,Jeremías 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/7,Religious
JER-8-ENG.txt,Jeremiah 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/8,Religious
JER-8-KNJ.txt,Jeremías 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/8,Religious
JER-9-ENG.txt,Jeremiah 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/JER/9,Religious
JER-9-KNJ.txt,Jeremías 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JER/9,Religious
JHN-1-ENG.txt,John 1,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/1,Religious
JHN-1-KNJ.txt,Juan 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/1,Religious
JHN-10-ENG.txt,John 10,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/10,Religious
JHN-10-KNJ.txt,Juan 10,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/10,Religious
JHN-11-ENG.txt,John 11,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/11,Religious
JHN-11-KNJ.txt,Juan 11,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/11,Religious
JHN-12-ENG.txt,John 12,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/12,Religious
JHN-12-KNJ.txt,Juan 12,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/12,Religious
JHN-13-ENG.txt,John 13,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/13,Religious
JHN-13-KNJ.txt,Juan 13,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/13,Religious
JHN-14-ENG.txt,John 14,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/14,Religious
JHN-14-KNJ.txt,Juan 14,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/14,Religious
JHN-15-ENG.txt,John 15,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/15,Religious
JHN-15-KNJ.txt,Juan 15,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/15,Religious
JHN-16-ENG.txt,John 16,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/16,Religious
JHN-16-KNJ.txt,Juan 16,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/16,Religious
JHN-17-ENG.txt,John 17,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/17,Religious
JHN-17-KNJ.txt,Juan 17,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/17,Religious
JHN-18-ENG.txt,John 18,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/18,Religious
JHN-18-KNJ.txt,Juan 18,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/18,Religious
JHN-19-ENG.txt,John 19,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/19,Religious
JHN-19-KNJ.txt,Juan 19,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/19,Religious
JHN-2-ENG.txt,John 2,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/2,Religious
JHN-2-KNJ.txt,Juan 2,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/2,Religious
JHN-20-ENG.txt,John 20,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/20,Religious
JHN-20-KNJ.txt,Juan 20,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/20,Religious
JHN-21-ENG.txt,John 21,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/21,Religious
JHN-21-KNJ.txt,Juan 21,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/21,Religious
JHN-3-ENG.txt,John 3,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/3,Religious
JHN-3-KNJ.txt,Juan 3,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/3,Religious
JHN-4-ENG.txt,John 4,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/4,Religious
JHN-4-KNJ.txt,Juan 4,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/4,Religious
JHN-6-ENG.txt,John 6,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/6,Religious
JHN-6-KNJ.txt,Juan 6,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/6,Religious
JHN-7-ENG.txt,John 7,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/7,Religious
JHN-7-KNJ.txt,Juan 7,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/7,Religious
JHN-8-ENG.txt,John 8,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/8,Religious
JHN-8-KNJ.txt,Juan 8,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/8,Religious
JHN-9-ENG.txt,John 9,New Testament (New International Version),,listen.bible.is/ENGNIV/JHN/9,Religious
JHN-9-KNJ.txt,Juan 9,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JHN/9,Religious
JOB-1-ENG.txt,Job 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/1,Religious
JOB-1-KNJ.txt,Job 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/1,Religious
JOB-10-ENG.txt,Job 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/10,Religious
JOB-10-KNJ.txt,Job 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/10,Religious
JOB-11-ENG.txt,Job 11,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/11,Religious
JOB-11-KNJ.txt,Job 11,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/11,Religious
JOB-12-ENG.txt,Job 12,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/12,Religious
JOB-12-KNJ.txt,Job 12,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/12,Religious
JOB-13-ENG.txt,Job 13,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/13,Religious
JOB-13-KNJ.txt,Job 13,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/13,Religious
JOB-14-ENG.txt,Job 14,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/14,Religious
JOB-14-KNJ.txt,Job 14,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/14,Religious
JOB-15-ENG.txt,Job 15,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/15,Religious
JOB-15-KNJ.txt,Job 15,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/15,Religious
JOB-16-ENG.txt,Job 16,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/16,Religious
JOB-16-KNJ.txt,Job 16,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/16,Religious
JOB-17-ENG.txt,Job 17,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/17,Religious
JOB-17-KNJ.txt,Job 17,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/17,Religious
JOB-18-ENG.txt,Job 18,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/18,Religious
JOB-18-KNJ.txt,Job 18,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/18,Religious
JOB-19-ENG.txt,Job 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/19,Religious
JOB-19-KNJ.txt,Job 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/19,Religious
JOB-2-ENG.txt,Job 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/2,Religious
JOB-2-KNJ.txt,Job 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/2,Religious
JOB-20-ENG.txt,Job 20,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/20,Religious
JOB-20-KNJ.txt,Job 20,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/20,Religious
JOB-21-ENG.txt,Job 21,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/21,Religious
JOB-21-KNJ.txt,Job 21,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/21,Religious
JOB-22-ENG.txt,Job 22,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/22,Religious
JOB-22-KNJ.txt,Job 22,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/22,Religious
JOB-23-ENG.txt,Job 23,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/23,Religious
JOB-23-KNJ.txt,Job 23,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/23,Religious
JOB-24-ENG.txt,Job 24,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/24,Religious
JOB-24-KNJ.txt,Job 24,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/24,Religious
JOB-25-ENG.txt,Job 25,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/25,Religious
JOB-25-KNJ.txt,Job 25,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/25,Religious
JOB-26-ENG.txt,Job 26,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/26,Religious
JOB-26-KNJ.txt,Job 26,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/26,Religious
JOB-27-ENG.txt,Job 27,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/27,Religious
JOB-27-KNJ.txt,Job 27,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/27,Religious
JOB-28-ENG.txt,Job 28,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/28,Religious
JOB-28-KNJ.txt,Job 28,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/28,Religious
JOB-29-ENG.txt,Job 29,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/29,Religious
JOB-29-KNJ.txt,Job 29,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/29,Religious
JOB-3-ENG.txt,Job 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/3,Religious
JOB-3-KNJ.txt,Job 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/3,Religious
JOB-30-ENG.txt,Job 30,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/30,Religious
JOB-30-KNJ.txt,Job 30,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/30,Religious
JOB-31-ENG.txt,Job 31,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/31,Religious
JOB-31-KNJ.txt,Job 31,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/31,Religious
JOB-32-ENG.txt,Job 32,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/32,Religious
JOB-32-KNJ.txt,Job 32,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/32,Religious
JOB-33-ENG.txt,Job 33,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/33,Religious
JOB-33-KNJ.txt,Job 33,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/33,Religious
JOB-34-ENG.txt,Job 34,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/34,Religious
JOB-34-KNJ.txt,Job 34,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/34,Religious
JOB-35-ENG.txt,Job 35,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/35,Religious
JOB-35-KNJ.txt,Job 35,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/35,Religious
JOB-36-ENG.txt,Job 36,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/36,Religious
JOB-36-KNJ.txt,Job 36,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/36,Religious
JOB-37-ENG.txt,Job 37,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/37,Religious
JOB-37-KNJ.txt,Job 37,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/37,Religious
JOB-38-ENG.txt,Job 38,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/38,Religious
JOB-38-KNJ.txt,Job 38,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/38,Religious
JOB-39-ENG.txt,Job 39,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/39,Religious
JOB-39-KNJ.txt,Job 39,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/39,Religious
JOB-4-ENG.txt,Job 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/4,Religious
JOB-4-KNJ.txt,Job 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/4,Religious
JOB-40-ENG.txt,Job 40,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/40,Religious
JOB-40-KNJ.txt,Job 40,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/40,Religious
JOB-41-ENG.txt,Job 41,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/41,Religious
JOB-41-KNJ.txt,Job 41,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/41,Religious
JOB-42-ENG.txt,Job 42,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/42,Religious
JOB-42-KNJ.txt,Job 42,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/42,Religious
JOB-5-ENG.txt,Job 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/5,Religious
JOB-5-KNJ.txt,Job 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/5,Religious
JOB-6-ENG.txt,Job 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/6,Religious
JOB-6-KNJ.txt,Job 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/6,Religious
JOB-7-ENG.txt,Job 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/7,Religious
JOB-7-KNJ.txt,Job 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/7,Religious
JOB-8-ENG.txt,Job 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/8,Religious
JOB-8-KNJ.txt,Job 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/8,Religious
JOB-9-ENG.txt,Job 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOB/9,Religious
JOB-9-KNJ.txt,Job 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOB/9,Religious
JOL-1-ENG.txt,Joel 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOL/1,Religious
JOL-1-KNJ.txt,Joel 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOL/1,Religious
JOL-2-ENG.txt,Joel 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOL/2,Religious
JOL-2-KNJ.txt,Joel 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOL/2,Religious
JOL-3-ENG.txt,Joel 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOL/3,Religious
JOL-3-KNJ.txt,Joel 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOL/3,Religious
JON-1-ENG.txt,Jonah 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/JON/1,Religious
JON-1-KNJ.txt,Jonás 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JON/1,Religious
JON-2-ENG.txt,Jonah 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/JON/2,Religious
JON-2-KNJ.txt,Jonás 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JON/2,Religious
JON-3-ENG.txt,Jonah 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/JON/3,Religious
JON-3-KNJ.txt,Jonás 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JON/3,Religious
JON-4-ENG.txt,Jonah 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/JON/4,Religious
JON-4-KNJ.txt,Jonás 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JON/4,Religious
JOS-1-ENG.txt,Joshua 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/1,Religious
JOS-1-KNJ.txt,Josué 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/1,Religious
JOS-10-ENG.txt,Joshua 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/10,Religious
JOS-10-KNJ.txt,Josué 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/10,Religious
JOS-11-ENG.txt,Joshua 11,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/11,Religious
JOS-11-KNJ.txt,Josué 11,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/11,Religious
JOS-12-ENG.txt,Joshua 12,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/12,Religious
JOS-12-KNJ.txt,Josué 12,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/12,Religious
JOS-13-ENG.txt,Joshua 13,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/13,Religious
JOS-13-KNJ.txt,Josué 13,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/13,Religious
JOS-14-ENG.txt,Joshua 14,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/14,Religious
JOS-14-KNJ.txt,Josué 14,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/14,Religious
